"id","year","state_name","state_code","district_name","district_code","development_sector","project_outlay_amount_in_lakhs","amount_spent_in_lakhs"
6570,"2019-01-01","Rajasthan","8","Jaisalmer","103","Art And Culture",11.0,11.0
6571,"2019-01-01","Rajasthan","8","Jaisalmer","103","Education",11.0,8.25
6572,"2019-01-01","Rajasthan","8","Jaisalmer","103","Sanitation",57.0,57.0
6573,"2019-01-01","Rajasthan","8","Jhunjhunu","106","Animal Welfare",6.74,6.74
6574,"2019-01-01","Rajasthan","8","Jhunjhunu","106","Education",22516.79,17.02
6575,"2019-01-01","Rajasthan","8","Jhunjhunu","106","Health Care",15.97,15.97
6576,"2019-01-01","Rajasthan","8","Jhunjhunu","106","Special Education",1.0,1.0
6577,"2019-01-01","Rajasthan","8","Jodhpur","107","Education",5025.0,35.0
6578,"2019-01-01","Rajasthan","8","Jodhpur","107","Sanitation",48.0,48.0
6579,"2019-01-01","Rajasthan","8","Kota","109","Education",30.0,5.23
6580,"2019-01-01","Rajasthan","8","Kota","109","Poverty, Eradicating Hunger, Malnutrition",15.0,5.41
6581,"2019-01-01","Rajasthan","8","Kota","109","Safe Drinking Water",15.0,4.17
6582,"2019-01-01","Rajasthan","8","Not Mentioned","0","Animal Welfare",0.11,0.11
6583,"2019-01-01","Rajasthan","8","Not Mentioned","0","Art And Culture",858.92,825.57
6584,"2019-01-01","Rajasthan","8","Not Mentioned","0","Conservation Of Natural Resources",124.02,124.02
6585,"2019-01-01","Rajasthan","8","Not Mentioned","0","Education",11681.55,13817.44
6586,"2019-01-01","Rajasthan","8","Not Mentioned","0","Environmental Sustainability",1330.02,782.05
6587,"2019-01-01","Rajasthan","8","Not Mentioned","0","Gender Equality",675.0,671.0
6588,"2019-01-01","Rajasthan","8","Not Mentioned","0","Health Care",4160.15,3183.17
6589,"2019-01-01","Rajasthan","8","Not Mentioned","0","Livelihood Enhancement Projects",3143.89,1609.89
6590,"2019-01-01","Rajasthan","8","Not Mentioned","0","Other Central Government Funds",5.0,6.27
6591,"2019-01-01","Rajasthan","8","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",258.35,206.27
6592,"2019-01-01","Rajasthan","8","Not Mentioned","0","Rural Development Projects",5545.07,2053.33
6593,"2019-01-01","Rajasthan","8","Not Mentioned","0","Safe Drinking Water",155.21,153.91
6594,"2019-01-01","Rajasthan","8","Not Mentioned","0","Sanitation",7240.0,214.33
6595,"2019-01-01","Rajasthan","8","Not Mentioned","0","Socio-Economic Inequalities",721.73,543.83
6596,"2019-01-01","Rajasthan","8","Not Mentioned","0","Training To Promote Sports",2272.22,1606.51
6597,"2019-01-01","Rajasthan","8","Not Mentioned","0","Vocational Skills",442.27,416.0
6598,"2019-01-01","Rajasthan","8","Not Mentioned","0","Women Empowerment",1818.0,764.57
6599,"2019-01-01","Rajasthan","8","Pali","111","Health Care",176.0,176.0
6600,"2019-01-01","Rajasthan","8","Pali","111","Livelihood Enhancement Projects",58.0,57.8
6601,"2019-01-01","Rajasthan","8","Pratapgarh","629","Safe Drinking Water",18.0,8.8
6602,"2019-01-01","Rajasthan","8","Rajsamand","112","Art And Culture",350.0,350.0
6603,"2019-01-01","Rajasthan","8","Sikar","114","Animal Welfare",45.1,45.1
6604,"2019-01-01","Rajasthan","8","Sikar","114","Education",166.0,140.0
6605,"2019-01-01","Rajasthan","8","Sikar","114","Women Empowerment",1.0,1.0
6606,"2019-01-01","Rajasthan","8","Tonk","116","Education",8.0,7.0
6607,"2019-01-01","Rajasthan","8","Udaipur","117","Education",9.03,9.03
6608,"2019-01-01","Rajasthan","8","Udaipur","117","Environmental Sustainability",60.0,60.0
6609,"2019-01-01","Rajasthan","8","Udaipur","117","Health Care",1815.36,1841.36
6610,"2019-01-01","Rajasthan","8","Udaipur","117","Livelihood Enhancement Projects",50.0,50.0
6611,"2019-01-01","Rajasthan","8","Udaipur","117","Rural Development Projects",125.0,125.0
6612,"2019-01-01","Rajasthan","8","Udaipur","117","Safe Drinking Water",1.26,1.26
6613,"2019-01-01","Rajasthan","8","Udaipur","117","Vocational Skills",0.31,0.31
6614,"2019-01-01","Sikkim","11","Not Mentioned","0","Health Care",35.3,35.3
6615,"2019-01-01","Sikkim","11","Not Mentioned","0","Livelihood Enhancement Projects",318.0,619.0
6616,"2019-01-01","Sikkim","11","Not Mentioned","0","Vocational Skills",26.0,26.0
6617,"2019-01-01","Tamil Nadu","33","Chennai","568","Animal Welfare",15.2,15.2
6618,"2019-01-01","Tamil Nadu","33","Chennai","568","Art And Culture",459.87,361.87
6619,"2019-01-01","Tamil Nadu","33","Chennai","568","Conservation Of Natural Resources",35.5,34.96
6620,"2019-01-01","Tamil Nadu","33","Chennai","568","Education",3084.48,3825.52
6621,"2019-01-01","Tamil Nadu","33","Chennai","568","Environmental Sustainability",390.0,290.98
6622,"2019-01-01","Tamil Nadu","33","Chennai","568","Gender Equality",16.240000000000002,16.240000000000002
6623,"2019-01-01","Tamil Nadu","33","Chennai","568","Health Care",1183.89,1135.91
6624,"2019-01-01","Tamil Nadu","33","Chennai","568","Livelihood Enhancement Projects",11936.0,149.42000000000002
6625,"2019-01-01","Tamil Nadu","33","Chennai","568","Not Mentioned",0.0,0.0
6626,"2019-01-01","Tamil Nadu","33","Chennai","568","Other Central Government Funds",60.0,2100.43
6627,"2019-01-01","Tamil Nadu","33","Chennai","568","Poverty, Eradicating Hunger, Malnutrition",217.0,215.25
6628,"2019-01-01","Tamil Nadu","33","Chennai","568","Rural Development Projects",9.0,9.0
6629,"2019-01-01","Tamil Nadu","33","Chennai","568","Safe Drinking Water",0.48,0.48
6630,"2019-01-01","Tamil Nadu","33","Chennai","568","Sanitation",106.0,42.940000000000005
6631,"2019-01-01","Tamil Nadu","33","Chennai","568","Senior Citizens Welfare",7.41,7.41
6632,"2019-01-01","Tamil Nadu","33","Chennai","568","Socio-Economic Inequalities",235.0,57.0
6633,"2019-01-01","Tamil Nadu","33","Chennai","568","Technology Incubators",105.0,105.0
6634,"2019-01-01","Tamil Nadu","33","Chennai","568","Training To Promote Sports",460.0,460.0
6635,"2019-01-01","Tamil Nadu","33","Chennai","568","Vocational Skills",13406.0,5785.0
6636,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Education",722.8100000000001,692.3100000000001
6637,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Environmental Sustainability",15.5,17.619999999999997
6638,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Gender Equality",0.0,0.0
6639,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Health Care",179.7,175.72
6640,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Livelihood Enhancement Projects",185.0,185.0
6641,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Poverty, Eradicating Hunger, Malnutrition",11.74,10.24
6642,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Rural Development Projects",84.0,83.66
6643,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Sanitation",37.61,37.61
6644,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Setting Up Homes And Hostels For Women",0.56,0.56
6645,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Vocational Skills",97.0,97.0
6646,"2019-01-01","Tamil Nadu","33","Coimbatore","569","Women Empowerment",20.0,20.0
6647,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Education",297.5,298.68
6648,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Health Care",98.5,98.48
6649,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Livelihood Enhancement Projects",11.0,1.02
6650,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Safe Drinking Water",60.0,76.0
6651,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Senior Citizens Welfare",23.8,23.8
6652,"2019-01-01","Tamil Nadu","33","Cuddalore","570","Vocational Skills",4.0,4.14
6653,"2019-01-01","Tamil Nadu","33","Dharmapuri","571","Education",39.0,39.1
6654,"2019-01-01","Tamil Nadu","33","Dharmapuri","571","Health Care",13.0,13.0
6655,"2019-01-01","Tamil Nadu","33","Dindigul","572","Animal Welfare",56.88,56.88
6656,"2019-01-01","Tamil Nadu","33","Dindigul","572","Education",51.0,47.4
6657,"2019-01-01","Tamil Nadu","33","Dindigul","572","Environmental Sustainability",5.0,5.0
6658,"2019-01-01","Tamil Nadu","33","Dindigul","572","Health Care",2.35,2.35
6659,"2019-01-01","Tamil Nadu","33","Dindigul","572","Livelihood Enhancement Projects",6.0,6.0
6660,"2019-01-01","Tamil Nadu","33","Dindigul","572","Rural Development Projects",5.859999999999999,5.859999999999999
6661,"2019-01-01","Tamil Nadu","33","Dindigul","572","Safe Drinking Water",33.88,33.88
6662,"2019-01-01","Tamil Nadu","33","Dindigul","572","Sanitation",157.0,9.0
6663,"2019-01-01","Tamil Nadu","33","Erode","573","Conservation Of Natural Resources",0.0,8.23
6664,"2019-01-01","Tamil Nadu","33","Erode","573","Education",37.3,37.0
6665,"2019-01-01","Tamil Nadu","33","Erode","573","Gender Equality",0.0,0.0
6666,"2019-01-01","Tamil Nadu","33","Kancheepuram","574","Art And Culture",1.0,10.0
6667,"2019-01-01","Tamil Nadu","33","Kancheepuram","574","Education",22.2,22.2
6668,"2019-01-01","Tamil Nadu","33","Kancheepuram","574","Health Care",62.09,62.09
6669,"2019-01-01","Tamil Nadu","33","Kancheepuram","574","Livelihood Enhancement Projects",344.0,344.0
6670,"2019-01-01","Tamil Nadu","33","Kancheepuram","574","Setting Up Homes And Hostels For Women",2.0,2.0
6671,"2019-01-01","Tamil Nadu","33","Karur","576","Animal Welfare",1.8,1.8
6672,"2019-01-01","Tamil Nadu","33","Karur","576","Armed Forces, Veterans, War Widows/ Dependants",0.3,0.3
6673,"2019-01-01","Tamil Nadu","33","Karur","576","Art And Culture",4.0,4.0
6674,"2019-01-01","Tamil Nadu","33","Karur","576","Education",900.0,345.0
6675,"2019-01-01","Tamil Nadu","33","Karur","576","Environmental Sustainability",73.94,73.86
6676,"2019-01-01","Tamil Nadu","33","Karur","576","Health Care",5.84,4.84
6677,"2019-01-01","Tamil Nadu","33","Karur","576","Livelihood Enhancement Projects",23.01,13.26
6678,"2019-01-01","Tamil Nadu","33","Karur","576","Senior Citizens Welfare",4.61,4.61
6679,"2019-01-01","Tamil Nadu","33","Krishnagiri","577","Education",724.31,668.31
6680,"2019-01-01","Tamil Nadu","33","Krishnagiri","577","Health Care",0.0,10.0
6681,"2019-01-01","Tamil Nadu","33","Krishnagiri","577","Poverty, Eradicating Hunger, Malnutrition",115.0,100.0
6682,"2019-01-01","Tamil Nadu","33","Madurai","578","Education",63.55,63.55
6683,"2019-01-01","Tamil Nadu","33","Madurai","578","Health Care",273.4,149.74
6684,"2019-01-01","Tamil Nadu","33","Madurai","578","Vocational Skills",160.64,119.39
6685,"2019-01-01","Tamil Nadu","33","Nagapattinam","579","Education",1354.0,271.0
6686,"2019-01-01","Tamil Nadu","33","Nagapattinam","579","Health Care",25.0,25.0
6687,"2019-01-01","Tamil Nadu","33","Nagapattinam","579","Sanitation",1180.0,7.8
6688,"2019-01-01","Tamil Nadu","33","Namakkal","580","Education",83.0,83.0
6689,"2019-01-01","Tamil Nadu","33","Namakkal","580","Rural Development Projects",267.0,267.0
6690,"2019-01-01","Tamil Nadu","33","Namakkal","580","Safe Drinking Water",74.0,74.0
6691,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Animal Welfare",117.91,117.91
6692,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Armed Forces, Veterans, War Widows/ Dependants",6.12,11.12
6693,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Art And Culture",326.7,310.75
6694,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Education",27501.26,2979.19
6695,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Environmental Sustainability",11731.24,1565.92
6696,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Gender Equality",176.0,172.0
6697,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Health Care",32686.48,9489.16
6698,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Livelihood Enhancement Projects",6050.0,109.97
6699,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Other Central Government Funds",13052.36,236.69
6700,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Poverty, Eradicating Hunger, Malnutrition",5.0,0.0
6701,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Prime Minister'S National Relief Fund",26.0,26.0
6702,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Rural Development Projects",2371.14,1598.18
6703,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Safe Drinking Water",105.0,105.4
6704,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Sanitation",8.0,7.63
6705,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Setting Up Homes And Hostels For Women",6.0,5.0
6706,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Slum Area Development",8.02,8.02
6707,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Swachh Bharat Kosh",5.0,0.0
6708,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Training To Promote Sports",328.39,321.64
6709,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Vocational Skills",5441.0,399.03
6710,"2019-01-01","Tamil Nadu","33","Not Mentioned","0","Women Empowerment",47.8,9.19
6711,"2019-01-01","Tamil Nadu","33","Perambalur","581","Education",32.0,28.0
6712,"2019-01-01","Tamil Nadu","33","Perambalur","581","Environmental Sustainability",40.0,21.0
6713,"2019-01-01","Tamil Nadu","33","Pudukkottai","582","Education",30.5,30.0
6714,"2019-01-01","Tamil Nadu","33","Pudukkottai","582","Health Care",1.0,1.55
6715,"2019-01-01","Tamil Nadu","33","Pudukkottai","582","Livelihood Enhancement Projects",3.0,0.0
6716,"2019-01-01","Tamil Nadu","33","Ramanathapuram","583","Health Care",123.0,123.17
6717,"2019-01-01","Tamil Nadu","33","Salem","584","Education",2.51,2.51
6718,"2019-01-01","Tamil Nadu","33","Salem","584","Vocational Skills",45.0,35.0
6719,"2019-01-01","Tamil Nadu","33","Sivaganga","585","Education",0.5,0.0
6720,"2019-01-01","Tamil Nadu","33","Sivaganga","585","Health Care",1.5,0.0
6721,"2019-01-01","Tamil Nadu","33","Sivaganga","585","Livelihood Enhancement Projects",4.0,6.37
6722,"2019-01-01","Tamil Nadu","33","Tenkasi","733","Education",5.0,6.64
6723,"2019-01-01","Tamil Nadu","33","Tenkasi","733","Health Care",5.0,5.0
6724,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Animal Welfare",5.0,5.0
6725,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Art And Culture",62.5,45.6
6726,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Education",369.5,325.56
6727,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Environmental Sustainability",522.45,411.92
6728,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Health Care",376.07,334.19
6729,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Swachh Bharat Kosh",169.3,161.34
6730,"2019-01-01","Tamil Nadu","33","Thanjavur","586","Technology Incubators",100.0,100.0
6731,"2019-01-01","Tamil Nadu","33","The Nilgiris","587","Poverty, Eradicating Hunger, Malnutrition",2.61,2.61
6732,"2019-01-01","Tamil Nadu","33","The Nilgiris","587","Sanitation",0.0,0.24
6733,"2019-01-01","Tamil Nadu","33","Theni","588","Health Care",10.2,0.0
6734,"2019-01-01","Tamil Nadu","33","Thiruvallur","589","Education",10.99,10.99
6735,"2019-01-01","Tamil Nadu","33","Thiruvallur","589","Environmental Sustainability",424.0,424.0
6736,"2019-01-01","Tamil Nadu","33","Thiruvallur","589","Health Care",1.0,1.0
6737,"2019-01-01","Tamil Nadu","33","Thiruvannamalai","593","Conservation Of Natural Resources",0.0,1.62
6738,"2019-01-01","Tamil Nadu","33","Thiruvannamalai","593","Education",0.0,25.0
6739,"2019-01-01","Tamil Nadu","33","Tiruchirappalli","591","Education",8850.0,8849.75
6740,"2019-01-01","Tamil Nadu","33","Tiruchirappalli","591","Health Care",4.0,3.83
6741,"2019-01-01","Tamil Nadu","33","Tirunelveli","592","Health Care",2.0,2.0
6742,"2019-01-01","Tamil Nadu","33","Tirunelveli","592","Sanitation",63.85,63.75
6743,"2019-01-01","Tamil Nadu","33","Vellore","595","Education",141.0,75.5
6744,"2019-01-01","Tamil Nadu","33","Vellore","595","Environmental Sustainability",21.0,19.0
6745,"2019-01-01","Tamil Nadu","33","Vellore","595","Health Care",150.0,150.0
6746,"2019-01-01","Tamil Nadu","33","Villupuram","596","Environmental Sustainability",15.0,15.0
6747,"2019-01-01","Tamil Nadu","33","Villupuram","596","Health Care",0.0,2.17
6748,"2019-01-01","Tamil Nadu","33","Villupuram","596","Setting Up Homes And Hostels For Women",3.8,3.8
6749,"2019-01-01","Tamil Nadu","33","Virudhunagar","597","Education",523.4,523.4
6750,"2019-01-01","Tamil Nadu","33","Virudhunagar","597","Environmental Sustainability",0.45,0.45
6751,"2019-01-01","Telangana","36","Adilabad","501","Education",633.51,474.81
6752,"2019-01-01","Telangana","36","Adilabad","501","Health Care",104.0,87.91
6753,"2019-01-01","Telangana","36","Adilabad","501","Poverty, Eradicating Hunger, Malnutrition",2.0,1.74
6754,"2019-01-01","Telangana","36","Adilabad","501","Rural Development Projects",29.0,25.07
6755,"2019-01-01","Telangana","36","Adilabad","501","Sanitation",3.0,2.22
6756,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Education",101.95,102.2
6757,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Environmental Sustainability",1.0,1.01
6758,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Health Care",16.759999999999998,16.81
6759,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Safe Drinking Water",13.0,11.97
6760,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Vocational Skills",81.0,91.0
6761,"2019-01-01","Telangana","36","Bhadradri Kothagudem","690","Women Empowerment",45.0,45.53
6762,"2019-01-01","Telangana","36","Hyderabad","507","Education",1074.0,1085.86
6763,"2019-01-01","Telangana","36","Hyderabad","507","Health Care",214.26,155.44
6764,"2019-01-01","Telangana","36","Hyderabad","507","Livelihood Enhancement Projects",23.0,23.0
6765,"2019-01-01","Telangana","36","Hyderabad","507","Poverty, Eradicating Hunger, Malnutrition",75.0,79.2
6766,"2019-01-01","Telangana","36","Hyderabad","507","Prime Minister'S National Relief Fund",300.0,0.0
6767,"2019-01-01","Telangana","36","Hyderabad","507","Rural Development Projects",162.74,139.35
6768,"2019-01-01","Telangana","36","Hyderabad","507","Socio-Economic Inequalities",139.5,0.0
6769,"2019-01-01","Telangana","36","Hyderabad","507","Vocational Skills",126.0,141.9
6770,"2019-01-01","Telangana","36","Hyderabad","507","Women Empowerment",37.0,37.0
6771,"2019-01-01","Telangana","36","Jangaon","689","Health Care",30.0,11.29
6772,"2019-01-01","Telangana","36","Kamareddy","685","Education",50.0,9.94
